$c_start hang88私人订制频道$c_end
澳门莲花卫视,http://epg.112114.xyz/lotus
TVBS新聞4,tvbus://5TZxcd2Pzyvmc2n5B54G2
壹電視新聞1,tvbus://6HAaEgfgUnyuir85rt9ep
壹電視新聞2,tvbus://6VxQAotw4pWJEc6KG7vLj
壹電視新聞3,tvbus://7TrzE6Xx7c 
壹電視新聞4,tvbus://5XLTqkLouunJVQjAkFkwt
東森新聞1,tvbus://5SiRxAgocLNdjGDhS3QsJ
東森新聞2,tvbus://78Xc88RpwM 
東森新聞3,tvbus://5iQJQRmVNS9DgohYheCxw
東森新聞4,tvbus://6JhikyytsgNi9tqJHuj7S
東森財經新聞,tvbus://5wwi3y9MzBLXka9eTVFY4
寰宇新聞1,tvbus://6JKuKpFKftPN5faMaHje6
寰宇新聞2,tvbus://7beSKBhbYwe
寰宇新聞台灣,tvbus://5wxL2ywZEn7YoKudKyqbJ
中天新聞,tvbus://6bwLyETqFVQRVffwpoF2x
中天新聞2,tvbus://5WNwrNnuaCWrqeoUzdhfQ
中天新聞3,tvbus://5Q28mBDHXwTRDXxMDF9Pv
三立新聞1,tvbus://6WxVzF559pzcD3LF3jGWZ
三立新聞2,tvbus://6BPkoTzjx1a4Bu7bLY4Xb
三立新聞3,tvbus://5cwGJpWNtUKi6osPYwMrG
非凡新聞1,tvbus://6fFJfrc7GqviCHEg6jXkN
非凡新聞2,tvbus://6EZbR3BhWCJRXDbQNDJyi
年代新聞,tvbus://644CvCRxBrPxB4nW7u4sh
年代新聞2,tvbus://6grJ5Kh3Y5LeEyJg6db6e
年代新聞3,tvbus://5fVoWnfWFQtnZ49MckmFp
民視新聞1,tvbus://6jFetiFjCWXsqPDsuGyy4
民視新聞2,tvbus://5VwcMxZRSKf9ACgcfsf2Z
華視新聞資訊,tvbus://5v634cmpVDfScXt8753if
中視新聞,tvbus://5R9W8Pyu2dnVpue6Jsfx74
中視經典,tvbus://5PwKTDayRaDGquk9CquiM
台視新聞,tvbus://6ZmEsG1fAYZVjYz1Zv4p9

$c_starttvbus tvbus體育台$c_end
愛爾達體育1台1,tvbus://5NTfiiK2rBLvUCEpGRuWd
愛爾達體育1台2,tvbus://6KhXj8xz99EuGM9rd2eDL
愛爾達體育1台3,tvbus://5vvVp9p6pHnRoVko5KUH2
愛爾達體育1台4,tvbus://8kv3HHJ95f 
愛爾達體育1台5,tvbus://6QWCbqrPq3wwbJ4L38r3G
愛爾達體育2台1,tvbus://6eUVgb2q6mR2wN3TuPNmK
愛爾達體育2台2,tvbus://5iaCMsScXr5BP82USvKuv
愛爾達體育2台3,tvbus://7EsoS5HVtr 
愛爾達體育2台4,tvbus://5hfsk3SxhLLVMowdFbbrY
愛爾達體育3台1,tvbus://63GPxtiHLwo8KLGyPnjBQ
愛爾達體育3台2,tvbus://5vvVp9p6pHnRoVko5KUH2
愛爾達體育3台3,tvbus://6KhXj8xz99EuGM9rd2eDL
愛爾達體育3台4,tvbus://8kLevnKMiQ 
愛爾達體育3台5,tvbus://5XSQaD5wdt8NFhC9HHX3E
緯來體育1,tvbus://6dvyXxrgyK2SDTDRbvo7e
緯來體育2,tvbus://5LzKbAJcgSpPhQ2ZXtBud
緯來體育3,tvbus://8jNwKwE7S8 
緯來體育4,tvbus://6Zc9RRLhY8hh38HmQXQHg
Eleven Sports 1,tvbus://5NrQ5pvLs9nQVyZtWJYJQ
Eleven Sports 1 b,tvbus://7TQ2t52MTC 
Eleven Sports 2,tvbus://6SxHQswLudukLP996c4Uc
Eleven Sports 2 b,tvbus://8hEdnTPJhq 
Eleven_Sports 2 c,tvbus://5ieLy6Bs8rBH2rWXWF1ai
FOX_SPORTS3,tvbus://6HB6UMpUbJzpUEwF6YbaR
博斯運動一台,tvbus://5PWUSk5i67uQNx1TYcu9K
博斯運動二台,tvbus://8RXsBA2c75
WWE1,tvbus://69jvf5kMznUvkAByoJzjs
WWE2,tvbus://68G5dBjj8vZjkyfVp5852

$c_start tvbus tvbus電影台$c_end
星衛電影台1,tvbus://5ixd4eARkmWRUdmjnAu17
星衛電影台2,tvbus://8PYuWLSUxa
星衛電影台3,tvbus://6HEgk6v2dcFEp48HohXkh
衛視電影1,tvbus://5nrQfGeXF6VSqVjRZuXZm
衛視電影2,tvbus://5au5QAR4QVNUXum4PLi7z
衛視電影3,tvbus://6TYstdwjGu5PCmLandzpy
衛視洋片1,tvbus://6XGv6YSjnqxvJN9TZdVEf
衛視洋片2,tvbus://6uXf7tLjQE
衛視卡式台,tvbus://5XASRw3ac7CzLwLsAMqbE
東森電影1,tvbus://5KVKy5MZ69VvVapedT8GC
東森電影2,tvbus://842MQ89LSM
東森電影3,tvbus://5fnK4ncrmUBiAai25pDbk
東森洋片1,tvbus://6dTYTD7sdGGBDNnToo42N
東森洋片2,tvbus://8CL79ssarG
東森洋片3,tvbus://6WvuhzptiyGW73YYbNYnC
東森洋片4,tvbus://5LwYnVdrhSkJ9fQcsi7z2
壹電視電影,tvbus://6e8ezWspDt1woNCGmZNhj
緯來電影1,tvbus://5XDwXtHqpxQFkV9kv3JUr
緯來電影2,tvbus://8ENdGkwVWT
緯來電影3,tvbus://6cGoEr7v2MEnApyeizicB
龍祥時代1,tvbus://6LPRczsLaX5Zg1GATf3R7
龍祥時代2,tvbus://5aRALNCyHu6HM45nV1bWp
龍華電影,tvbus://6LwUVDeFb8Jsbakw6NkRV
龍華洋片1,tvbus://6V8xXw3yHZrGVLyzCjzdV
龍華洋片2,tvbus://5oCVR6N8p7Mq9GB3WGy5Q
美亞電影台,tvbus://6fXbnEVt2xue4aYZga9ER
天映經典,tvbus://6HbVAkQXXj4SAXKpyDt18
天映經典2,tvbus://8ejPr4HYpo
天映頻道,tvbus://7tCv2tmBsA
靖天電影台,tvbus://5TwdQ9cS9ytejmgT77nfn
HBO_HD1,tvbus://5opYE6ErJoLGfYc4vUN9W
HBO HD2,tvbus://5rd48zEsp3Yeo2SY2J78C
HBO HD3,tvbus://6GFRVAcUsiqY67h8ePy4D
HBO_HD4,tvbus://5g7NaB7D2Ro6A1q6kHELA
HBO_HD5,tvbus://63U7LYaMCu6bVzx6F1rC9
HBO原創鉅獻1,tvbus://6c6yvoNhChui1kDJuVTNn
HBO原創鉅獻2,tvbus://6XTmHfPsQFC9HsPDjJQsi
HBO原創鉅獻3,tvbus://5fD8XrTZToQuLXRyT8f3t
HBO強檔鉅獻1,tvbus://6Kq4EfNGSDQKVthowXmS7
HBO強檔鉅獻2,tvbus://6iNsHPHjnbesMhw11RHS4
HBO強檔鉅獻3,tvbus://6UbBVJiRs2dEjUr4t6FDv
HBO溫馨家庭1,tvbus://5VXd5wEuHpXJUaSUnebQ5
HBO溫馨家庭2,tvbus://5aBHDtkysiAPD6ssRqqVa
HBO溫馨家庭3,tvbus://5RmLrx97kK8mz9obEU8Tf
FOX頻道1,tvbus://6YLw3eozv6kQqv9CcB3Vn
Fox_Movies1,tvbus://6gDuJsHby5CDZ4RAbqD5w
FOX家庭,tvbus://6geZ8Q1FXN7tbD8UFaBcj
FOX動作,tvbus://6EPSdeqvXNb7KLxD89cY9
FOX犯罪,tvbus://5SfH5CqHH7Caop9yq7RPo
AXN1,tvbus://6Tuzxb72WjjEXqCn6YG8Y
AXN2,tvbus://5Xa5Xi6H8hrChXWA3cxbi
AXN亞洲HD,tvbus://6WG8BTRFzxnJwQSo2vpc
好萊塢電影1,tvbus://5KrB5QCAYhhvfJ4c8jiUP
好萊塢電影2,tvbus://5mZuWreLzTUCP1PsypWqF
華納電影1,tvbus://5nx3ew6pSzsNypijptouK
華納電影2,tvbus://5UxHXdFViXsCDAG1Rp5Vj
CINEMAX_HD1,tvbus://5ehU7TgbheBuRFcsKK1PQ
CINEMAX_HD2,tvbus://5Qw9N9pt5zcsdoWSupAV4
KIX動作電影1,tvbus://5rYdSoNssjhawwp6RDjSW
KIX動作電影2,tvbus://5pbjjt9rwu6Y3WEGT7jkB

$c_start tvbus卡通台$c_end
MOMO親子1,tvbus://5X5Hd9WdA5SySjWsbASTc
MOMO親子2,tvbus://8LYzzxsK9M
MOMO親子3,tvbus://5ZmNFNkNNWLmV5r4xXWWQ
東森幼幼1,tvbus://6QCZY2EVkFP5ebQcSLx9B
東森幼幼2,tvbus://7mTCKDyRQk
東森幼幼3,tvbus://62FLkYBGPwzHY5r9ZBacY
東森幼幼4,tvbus://5ugSmppXC7zCxzP27LCBn
Baby-TV,tvbus://5THtjvRyywNSCsuB4bZie
迪士尼卡通1,tvbus://5kZ8i4ftZm6b3DroFWmRP
迪士尼卡通2,tvbus://5WZAW4e6iyxWUMRoeMtVn
卡通頻道1,tvbus://6cCTwbYLkkx5vSHmZ1fTV
龍華動畫1,tvbus://61YbuC57vn89TinNh2chc
龍華動畫2,tvbus://6gkKfCrpdaJmx85TH2YNS
靖天卡通,tvbus://5XaaoHBnDRrFmBQhrUp9X
Animax HD,tvbus://64e38SnAoCiJg5r3viGX4
DISNEY-CHANNEL,tvbus://6CHkCNLd6UXCWGDpmAgTW
DISNEY-JR,tvbus://6RAfsiZWHxuf4JaGZjCwG
DISNEY-XD,tvbus://6MLyERpCximr7CUWGbujc
Disney_JR,tvbus://5YHwghNNK1KAiXb47sbDT
DISNEY_XD|HD,tvbus://5oT7giJujzA7oWqXMkzwH
DISNEY_JR|HD,tvbus://5coez2C41dWwXDWVnJneD

$c_start tvbus綜藝台$c_end
緯來日本1,tvbus://6aXrMD1Fq4WUmnGWi2jLE
緯來日本2,tvbus://6uRaEVB6zU 
緯來日本3,tvbus://6HF1yWQYSSGjGvak1fNJH
Waku Waku Japan1,tvbus://6FvygsEHnZgMxxhQRLQVx
Waku Waku Japan2,tvbus://786qCNs7FL
TVBS_HD1,tvbus://5khZxPGzFF6DCCCjBW4pi
TVBS_HD2,tvbus://6XbZPjUSREcXYoh1NWQ6L
TVBS HD3,tvbus://65qXnWpqWqgbrh5nhu8jE
TVBS HD4,tvbus://7DEtCmyxRn
TVBS HD5,tvbus://7iAPforjP4
TVBS HD6,tvbus://5gzevZqdvWfA4JEoSQ53B
TVBS歡樂1,tvbus://5iuZdrPxQDmVpNk2RvS5p
TVBS歡樂2,tvbus://7zPtZ59uCM
TVBS歡樂3,tvbus://6FUFFuZFETY7s9Lm9r9d7
TVBS歡樂4,tvbus://5txUkwUBoDnnh9zhAqiHj
TVBS精采,tvbus://6XbZPjUSREcXYoh1NWQ6L
愛爾達影劇台1,tvbus://5PiEXTiszZht1CyoDx3ix
愛爾達影劇台2,tvbus://5QooGY1E2W4cTGNs1GnSh
愛爾達綜合台1,tvbus://5TZyPk4BU14TfGgyVjqjF
愛爾達綜合台2,tvbus://5Xx1oTnZ9pp1wnMBbHQpn
愛爾達娛樂,tvbus://5mxkdtSYxPR3A61foYeGv
緯來精采台,tvbus://7FCw8bqAmB
緯來綜合1,tvbus://5vv8ngW7EBMnpjCvuYFLb
緯來綜合2,tvbus://5SXdVfYqit7RdyW6WTtQ8
緯來戲劇,tvbus://64GFZ6uKjo9WiZHyHw8vu
緯來育樂,tvbus://5XuZLifLBB4dzkfzoKA93
華視1,tvbus://5uupLdVx6j2ddXjJwMTC1
華視2,tvbus://5fBSSdxDCwiMGu78eXCcA
華視3,tvbus://5XfBScq4xeHJZH2t6J8Mo
公視1,tvbus://65FCDZWSMR4G6PQau23gb
公視1,tvbus://5jDiT9ykDyw4JkDks8Ncb
公視2,tvbus://6Vg4Cjnae2ePE6uyLSJar
公視3,tvbus://6F5LQ73o1ic8HGkwvdC5Z
民視1,tvbus://6GwMH4m2UbVfWAMzAs38f
民視2,tvbus://6Lj9rFEdKejTmFCH2Kv7j
民視3,tvbus://5b6Ka91Nk9z7eHeyDUQoU
台視1,tvbus://6Uz6j3KQTSS5GjDTezuHH
台視2,tvbus://6Q1Sse26Zx4Bb33LwYrUX
中視1,tvbus://6NwPWjgQKaW6Hcq9PPhaz
中視2,tvbus://5LmrGHhxSH1Up9zZ15nLU
中視3,tvbus://6XHLLjrB3ApxZb59pCL8H
中視菁采台,tvbus://6edxsRpsnrGgn46ccQM5Z
民視第一台,tvbus://6ednGj6km9MMnYffReGPE
民視台灣台,tvbus://5qUwVXwdT4DdpcNKXRi77
八大第一1,tvbus://5cn9j1kJ9kuy7UYaPW6MP
八大第一2,tvbus://5pg1iZLjKEbAtyQcxRG2q
八大綜合,tvbus://6hfWgjwocr7LeYLf2vV1s
八大戲劇1,tvbus://5upkUXxwXcjLDtUuffF2Z
八大戲劇2,tvbus://6Y5CZoT9EMjTCf9ubnBgt
八大綜合,tvbus://5L5N1QrvtKfN1R2rZVrXe
八大娛樂,tvbus://68HTXA74c984HSYJrg7um
三立台灣1,tvbus://5bs16MgndrbAVgewPk3Fn
三立台灣2,tvbus://6KDZEwsaiTyKpYASWzYE3
三立台灣3,tvbus://5z3gxnErN6cq6f7D92GCF
三立都會1,tvbus://5eQroiSHYbP571m8HFv6R
三立都會2,tvbus://6ZLRzjLE58srUuzBPq3QN
三立戲劇1,tvbus://8TNVsoqe7U
三立戲劇2,tvbus://6FVJrK6xTfPkaiYxTq1f4
三立綜合台1,tvbus://5wxNvjVtyjVq39hnew1Y5
三立綜合台2,tvbus://6drCQXEfJFYALtWKDftoc
三立綜合台3,tvbus://5WPqsAQFwdEmVA9N97C9C
東森綜合,tvbus://5Qrgum8xNNX2B7wtwBCTi
東森超視,tvbus://6UY92VSrRoTTi43hYRfCN
東森戲劇1,tvbus://5yfhooLEp2fj8eQP3MZcL
東森戲劇2,tvbus://5oVqYGutbkbRbkZa9DXwj
東森戲劇3,tvbus://6gvL5LutoSwM4fwJdwWu3
中天綜合,tvbus://5rgD9pjmXsTKdWcJnpJuJ
中天娛樂,tvbus://6XFa2kYAStDvecKtn6Zy8
寰宇綜合台,tvbus://5f4kxWyyy3TUyNbMWFS3v
壹電視資訊綜合台,tvbus://6JoHPN2vJPd74ovcY8E7C
星衛娛樂台,tvbus://6XMK9ZQymVRsT43shjgXz
衛視中文1,tvbus://6b7sWQXkuKumRbpqkoGxk
衛視中文2,tvbus://6T5GWnQJWduWLSsJB8Rsj
JET綜合1,tvbus://5U1W3wwHj8CaXbN9pHyGx
靖天映畫,tvbus://5Y2LJHzn8EExip1PfcGAp
靖洋戲劇台,tvbus://6ZBX5si4NTQrSwWLTk2qk
大愛電視,tvbus://7DCyc4FLPE
大愛二台,tvbus://5gpZ12gBUN956QP3NRzrm
MTV_LIVE_HD,tvbus://5YS1LUZgi5WvmrEVXGSAD
龍華戲劇,tvbus://5bBUJ3ztc56iCX5ZBkbap
亞洲旅遊台,tvbus://6TGif8EbHMdyDFXSrEwTc
美食星球頻道1,tvbus://63uxhzeBficQALWigXLju
美食星球頻道2,tvbus://5ZN5aLTM3x4cvyKfbeJCq
探索科學,tvbus://6KC6sWoijKPxJj8XcFzYL
EYE_TV戲劇台,tvbus://5WmNR3P9mdwzYuLBr8ecB
亞洲美食頻道,tvbus://5cnGsb1zt9JnveQhexaWW
探索_Discovery_Asia,tvbus://5VBcbUCJXNi2HkYD1f5MX
探索頻道,tvbus://6NsTShdYJZ3UkYf78jv2j
韓國娛樂台KMTV,tvbus://5NW3FFM1tRx9FiZW5KWX2
國興衛視,tvbus://5SX9vAMYLsHuC9UPJvZSG
Z頻道,tvbus://6R1Mb1nKR5CvDNMeoPgdw
愛奇藝,tvbus://66FRpocmtD6gMwzcvdFBh
tvN,tvbus://65KYwFzVqS88CUAqVYKj9


$c_start 629台灣源$c_end
TVBS新聞台1,http://198.16.106.62:8278/streams/d/tvbs_n/playlist.m3u8
TVBS新聞台2,http://198.16.106.62:8278/tvbs_n/playlist.m3u8?tid=m4a218f9aa395&ct=18335&tsum=
三立新聞,http://198.16.106.62:8278/streams/d/sanlinews_zero/playlist.m3u8

TVBS歡樂,http://198.16.106.62:8278/streams/d/tvbsgbk_twn/playlist.m3u8
TVBS,http://198.16.106.62:8278/streams/d/tvbs/playlist.m3u8
緯來日本台,http://198.16.106.62:8278/streams/d/videolandjapan_zero/playlist.m3u8
緯來精彩台,http://198.16.106.62:8278/streams/d/videolandspecial_zero/playlist.m3u8
緯來戲劇台,http://198.16.106.62:8278/streams/d/videolandxiju_zero/playlist.m3u8
緯來綜合台,http://198.16.106.62:8278/streams/d/videolandzonghe_zero/playlist.m3u8
中天綜合台,http://198.16.106.62:8278/streams/d/ctizhonghe/playlist.m3u8
民視,http://198.16.106.62:8278/streams/d/ftvhd_taiwan/playlist.m3u8
民視台灣台,http://198.16.106.62:8278/streams/d/ftvtaiwan_twn/playlist.m3u8
三立台灣,http://198.16.106.62:8278/streams/d/sanlitaiwan/playlist.m3u8
ELTA-綜合台,http://198.16.106.62:8278/streams/d/eltazonghe_zero/playlist.m3u8
ELTA影劇台,http://198.16.106.62:8278/streams/d/eltadrama_zero/playlist.m3u8
TLC旅遊生活,http://198.16.106.62:8278/streams/d/tlcasia_zero/playlist.m3u8
Food亞洲美食,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
美食星球,http://198.16.106.62:8278/streams/d/foodplanet_zero/playlist.m3u8

緯來電影台,http://198.16.106.62:8278/streams/d/videolandmovie_zero/playlist.m3u8
HBO原創電影,http://198.16.106.62:8278/streams/d/hbosignature_zero/playlist.m3u8
FOX,http://198.16.106.62:8278/streams/d/foxhd_zero/playlist.m3u8
FOX犯罪電影,http://198.16.106.62:8278/streams/d/foxcrime_zero/playlist.m3u8
FOX動作電影,http://198.16.106.62:8278/streams/d/foxaction_zero/playlist.m3u8
FOX家庭電影,http://198.16.106.62:8278/streams/d/foxfamily_zero/playlist.m3u8

ELTA體育3台,http://198.16.106.62:8278/streams/d/eltasport3_zero/playlist.m3u8
緯來體育,http://198.16.106.62:8278/streams/d/videolandsport_zero/playlist.m3u8

Nickelodeon,http://198.16.106.62:8278/streams/d/Nickelodeon/playlist.m3u8
Nick Jr,http://198.16.106.62:8278/streams/d/Nickjr/playlist.m3u8
Baby TV Eng,http://198.16.106.62:8278/streams/d/Babytv/playlist.m3u8
Kids TV,http://198.16.106.62:8278/streams/d/KidsTV/playlist.m3u8
CBeebies,http://198.16.106.62:8278/streams/d/Cbeebies/playlist.m3u8
Disney Channel,http://198.16.106.62:8278/streams/d/Disneyxd/playlist.m3u8
Disney Junior,http://198.16.106.62:8278/streams/d/Disneyjr/playlist.m3u8

$c_start 629rtmp源161$c_end
民視1,rtmp://161.202.204.248/sat/tv052
民視2,rtmp://161.202.204.248:1935/sat/tv051
台視1,rtmp://161.202.204.248/sat/tv071
台視2,rtmp://161.202.204.248:1935/sat/tv071
中視1,rtmp://161.202.204.248/sat/tv091
中視2,rtmp://161.202.204.248:1935/sat/tv091
華視1,rtmp://161.202.204.248:1935/sat/tv111
華視2,rtmp://161.202.204.248/sat/tv112
TVBS歡樂台,rtmp://161.202.204.248/sat/tv421
TVBS新聞台,rtmp://161.202.204.248:1935/sat/tv551
緯來體育1,rtmp://161.202.204.248/sat/tv721
緯來體育2,rtmp://161.202.204.248:1935/sat/tv721
緯來育樂1,rtmp://161.202.204.248/sat/tv701
緯來育樂2,rtmp://161.202.204.248:1935/sat/tv701
緯來日本1,rtmp://161.202.204.248:1935/sat/tv521
緯來日本2,rtmp://161.202.204.248/sat/tv522
東森超視1,rtmp://161.202.204.248:1935/sat/tv771
東森超視2,rtmp://161.202.204.248/sat/tv771
東森財經新聞,rtmp://161.202.204.248:1935/sat/tv571
MoMo綜合台,rtmp://161.202.204.248/sat/tv761
ELEVEN+,rtmp://161.202.204.248:1935/sat/md021
ELEVEN+2,rtmp://161.202.204.248/sat/md021
ELEVEN2,rtmp://161.202.204.248/sat/md011
愛爾達體育3台,rtmp://161.202.204.248/sat/md051

$c_start 629rtmp源59$c_end
民視,rtmp://59.124.75.153/sat/tv051
台視,rtmp://59.124.75.153/sat/tv071
中視,rtmp://59.124.75.153/sat/tv091
華視,rtmp://59.124.75.153/sat/tv111
TVBS歡樂台1,rtmp://59.124.75.153/sat/tv421
TVBS歡樂台2,rtmp://59.124.75.153:1935/sat/tv421
TVBS新聞台1,rtmp://59.124.75.153/sat/tv551
TVBS新聞台2,rtmp://59.124.75.153:1935/sat/tv551
東森財經新聞,rtmp://59.124.75.153:1935/sat/tv571
緯來日本,rtmp://59.124.75.153:1935/sat/tv521
緯來育樂1,rtmp://59.124.75.153/sat/tv701
緯來育樂2,rtmp://59.124.75.153:1935/sat/tv701
緯來體育1,rtmp://59.124.75.153/sat/tv721
緯來體育2,rtmp://59.124.75.153:1935/sat/tv721
MoMo綜合台1,rtmp://59.124.75.153/sat/tv761
MoMo綜合台2,rtmp://59.124.75.153:1935/sat/tv761
東森超視1,rtmp://59.124.75.153/sat/tv771
東森超視2,rtmp://59.124.75.153:1935/sat/tv771
ELEVEN+,rtmp://59.124.75.153/sat/md021
